id,name,full_name,owner,description,language,topics,stargazers_count,forks_count,watchers_count,open_issues_count,created_at,updated_at,pushed_at,license,readme,languages_detail,fork,industry_code,industry_name,confidence,reasoning,owner_login
1221,repo_1221,dev_peru_175/repo_1221,{'login': 'dev_peru_175'},A R project for industry H.,R,"['r', 'peru']",21,6,21,9,2016-05-02T00:00:00Z,2026-10-11T00:00:00Z,2033-01-23T00:00:00Z,{'name': 'MIT'},"# Repo 1221
A demo project.",{'R': 23062},False,S,Other service activities,low,Synthetic classification.,dev_peru_175
1222,repo_1222,dev_peru_175/repo_1222,{'login': 'dev_peru_175'},A Go project for industry B.,Go,"['go', 'peru']",47,4,47,2,2023-04-14T00:00:00Z,2033-04-29T00:00:00Z,2026-12-24T00:00:00Z,{'name': 'MIT'},"# Repo 1222
A demo project.",{'Go': 27796},False,U,Extraterritorial organizations,medium,Synthetic classification.,dev_peru_175
1223,repo_1223,dev_peru_175/repo_1223,{'login': 'dev_peru_175'},A C# project for industry J.,C#,"['c#', 'peru']",42,14,42,15,2022-11-07T00:00:00Z,2024-07-05T00:00:00Z,2031-03-24T00:00:00Z,,"# Repo 1223
A demo project.",{'C#': 39637},False,Q,Human health and social work,high,Synthetic classification.,dev_peru_175
1224,repo_1224,dev_peru_175/repo_1224,{'login': 'dev_peru_175'},A TypeScript project for industry S.,TypeScript,"['typescript', 'peru']",5,1,5,18,2019-02-24T00:00:00Z,2030-07-23T00:00:00Z,2030-04-13T00:00:00Z,,"# Repo 1224
A demo project.",{'TypeScript': 22000},False,O,Public administration and defense,high,Synthetic classification.,dev_peru_175
1225,repo_1225,dev_peru_176/repo_1225,{'login': 'dev_peru_176'},A C# project for industry D.,C#,"['c#', 'peru']",7,1,7,7,2018-05-02T00:00:00Z,2028-07-13T00:00:00Z,2026-10-29T00:00:00Z,,"# Repo 1225
A demo project.",{'C#': 34926},False,Q,Human health and social work,low,Synthetic classification.,dev_peru_176
1226,repo_1226,dev_peru_176/repo_1226,{'login': 'dev_peru_176'},A Dart project for industry N.,Dart,"['dart', 'peru']",24,8,24,9,2018-08-15T00:00:00Z,2027-04-23T00:00:00Z,2026-07-28T00:00:00Z,{'name': 'MIT'},"# Repo 1226
A demo project.",{'Dart': 10384},False,B,Mining and quarrying,low,Synthetic classification.,dev_peru_176
1227,repo_1227,dev_peru_176/repo_1227,{'login': 'dev_peru_176'},A C# project for industry Q.,C#,"['c#', 'peru']",51,6,51,8,2021-06-13T00:00:00Z,2032-11-11T00:00:00Z,2029-11-25T00:00:00Z,,"# Repo 1227
A demo project.",{'C#': 23763},False,J,Information and communication,high,Synthetic classification.,dev_peru_176
1228,repo_1228,dev_peru_176/repo_1228,{'login': 'dev_peru_176'},A JavaScript project for industry P.,JavaScript,"['javascript', 'peru']",67,10,67,14,2017-07-05T00:00:00Z,2032-12-05T00:00:00Z,2024-11-24T00:00:00Z,,"# Repo 1228
A demo project.",{'JavaScript': 18001},False,T,Activities of households,high,Synthetic classification.,dev_peru_176
1229,repo_1229,dev_peru_176/repo_1229,{'login': 'dev_peru_176'},A Java project for industry E.,Java,"['java', 'peru']",23,6,23,3,2017-04-27T00:00:00Z,2029-03-11T00:00:00Z,2032-05-28T00:00:00Z,{'name': 'MIT'},"# Repo 1229
A demo project.",{'Java': 12065},False,A,"Agriculture, forestry and fishing",low,Synthetic classification.,dev_peru_176
1230,repo_1230,dev_peru_176/repo_1230,{'login': 'dev_peru_176'},A Python project for industry R.,Python,"['python', 'peru']",2,0,2,17,2023-12-17T00:00:00Z,2025-03-10T00:00:00Z,2023-01-28T00:00:00Z,,"# Repo 1230
A demo project.",{'Python': 2689},False,L,Real estate activities,high,Synthetic classification.,dev_peru_176
1231,repo_1231,dev_peru_176/repo_1231,{'login': 'dev_peru_176'},A C++ project for industry S.,C++,"['c++', 'peru']",19,7,19,13,2023-03-18T00:00:00Z,2027-12-28T00:00:00Z,2028-11-03T00:00:00Z,,"# Repo 1231
A demo project.",{'C++': 30743},False,J,Information and communication,high,Synthetic classification.,dev_peru_176
1232,repo_1232,dev_peru_176/repo_1232,{'login': 'dev_peru_176'},A C# project for industry D.,C#,"['c#', 'peru']",3,0,3,14,2024-12-19T00:00:00Z,2027-11-06T00:00:00Z,2028-07-13T00:00:00Z,,"# Repo 1232
A demo project.",{'C#': 9966},False,I,Accommodation and food services,low,Synthetic classification.,dev_peru_176
1233,repo_1233,dev_peru_176/repo_1233,{'login': 'dev_peru_176'},A Ruby project for industry L.,Ruby,"['ruby', 'peru']",12,1,12,2,2023-05-07T00:00:00Z,2031-11-24T00:00:00Z,2025-06-30T00:00:00Z,{'name': 'MIT'},"# Repo 1233
A demo project.",{'Ruby': 22437},False,F,Construction,low,Synthetic classification.,dev_peru_176
1234,repo_1234,dev_peru_177/repo_1234,{'login': 'dev_peru_177'},A C++ project for industry Q.,C++,"['c++', 'peru']",66,13,66,2,2022-12-05T00:00:00Z,2030-09-18T00:00:00Z,2026-07-13T00:00:00Z,{'name': 'MIT'},"# Repo 1234
A demo project.",{'C++': 3513},False,N,Administrative and support activities,high,Synthetic classification.,dev_peru_177
1235,repo_1235,dev_peru_177/repo_1235,{'login': 'dev_peru_177'},A C# project for industry K.,C#,"['c#', 'peru']",16,5,16,6,2024-06-08T00:00:00Z,2029-04-05T00:00:00Z,2030-05-31T00:00:00Z,{'name': 'MIT'},"# Repo 1235
A demo project.",{'C#': 42030},False,B,Mining and quarrying,low,Synthetic classification.,dev_peru_177
1236,repo_1236,dev_peru_177/repo_1236,{'login': 'dev_peru_177'},A Ruby project for industry E.,Ruby,"['ruby', 'peru']",19,1,19,18,2019-03-21T00:00:00Z,2032-10-12T00:00:00Z,2033-07-30T00:00:00Z,,"# Repo 1236
A demo project.",{'Ruby': 13823},False,I,Accommodation and food services,medium,Synthetic classification.,dev_peru_177
1237,repo_1237,dev_peru_177/repo_1237,{'login': 'dev_peru_177'},A TypeScript project for industry F.,TypeScript,"['typescript', 'peru']",10,2,10,15,2018-03-03T00:00:00Z,2024-06-23T00:00:00Z,2025-03-24T00:00:00Z,{'name': 'MIT'},"# Repo 1237
A demo project.",{'TypeScript': 6813},False,Q,Human health and social work,low,Synthetic classification.,dev_peru_177
1238,repo_1238,dev_peru_177/repo_1238,{'login': 'dev_peru_177'},A C# project for industry N.,C#,"['c#', 'peru']",6,0,6,2,2020-07-02T00:00:00Z,2029-04-03T00:00:00Z,2029-11-08T00:00:00Z,,"# Repo 1238
A demo project.",{'C#': 12672},False,B,Mining and quarrying,medium,Synthetic classification.,dev_peru_177
1239,repo_1239,dev_peru_177/repo_1239,{'login': 'dev_peru_177'},A C# project for industry M.,C#,"['c#', 'peru']",35,4,35,20,2021-07-19T00:00:00Z,2025-08-19T00:00:00Z,2030-02-25T00:00:00Z,,"# Repo 1239
A demo project.",{'C#': 35764},False,F,Construction,medium,Synthetic classification.,dev_peru_177
1240,repo_1240,dev_peru_178/repo_1240,{'login': 'dev_peru_178'},A C++ project for industry P.,C++,"['c++', 'peru']",9,2,9,20,2019-05-26T00:00:00Z,2029-09-14T00:00:00Z,2027-01-02T00:00:00Z,{'name': 'MIT'},"# Repo 1240
A demo project.",{'C++': 20360},False,D,"Electricity, gas, steam supply",high,Synthetic classification.,dev_peru_178
1241,repo_1241,dev_peru_178/repo_1241,{'login': 'dev_peru_178'},A JavaScript project for industry J.,JavaScript,"['javascript', 'peru']",0,0,0,13,2025-11-14T00:00:00Z,2028-01-06T00:00:00Z,2026-08-25T00:00:00Z,,"# Repo 1241
A demo project.",{'JavaScript': 28843},False,D,"Electricity, gas, steam supply",high,Synthetic classification.,dev_peru_178
1242,repo_1242,dev_peru_178/repo_1242,{'login': 'dev_peru_178'},A Kotlin project for industry D.,Kotlin,"['kotlin', 'peru']",21,8,21,11,2022-10-25T00:00:00Z,2027-06-19T00:00:00Z,2030-11-26T00:00:00Z,,"# Repo 1242
A demo project.",{'Kotlin': 32702},False,P,Education,low,Synthetic classification.,dev_peru_178
1243,repo_1243,dev_peru_178/repo_1243,{'login': 'dev_peru_178'},A R project for industry A.,R,"['r', 'peru']",1,0,1,9,2018-01-02T00:00:00Z,2028-09-09T00:00:00Z,2025-05-31T00:00:00Z,{'name': 'MIT'},"# Repo 1243
A demo project.",{'R': 27804},False,B,Mining and quarrying,low,Synthetic classification.,dev_peru_178
1244,repo_1244,dev_peru_179/repo_1244,{'login': 'dev_peru_179'},A C++ project for industry N.,C++,"['c++', 'peru']",23,6,23,12,2024-01-27T00:00:00Z,2027-12-16T00:00:00Z,2027-10-08T00:00:00Z,,"# Repo 1244
A demo project.",{'C++': 4580},False,I,Accommodation and food services,medium,Synthetic classification.,dev_peru_179
1245,repo_1245,dev_peru_179/repo_1245,{'login': 'dev_peru_179'},A C# project for industry U.,C#,"['c#', 'peru']",16,2,16,1,2018-06-17T00:00:00Z,2028-01-08T00:00:00Z,2027-08-06T00:00:00Z,,"# Repo 1245
A demo project.",{'C#': 11914},False,R,"Arts, entertainment and recreation",high,Synthetic classification.,dev_peru_179
1246,repo_1246,dev_peru_179/repo_1246,{'login': 'dev_peru_179'},A Rust project for industry T.,Rust,"['rust', 'peru']",28,7,28,19,2018-09-12T00:00:00Z,2024-06-13T00:00:00Z,2029-10-13T00:00:00Z,{'name': 'MIT'},"# Repo 1246
A demo project.",{'Rust': 48331},False,A,"Agriculture, forestry and fishing",medium,Synthetic classification.,dev_peru_179
1247,repo_1247,dev_peru_179/repo_1247,{'login': 'dev_peru_179'},A JavaScript project for industry K.,JavaScript,"['javascript', 'peru']",8,2,8,11,2023-08-07T00:00:00Z,2031-08-04T00:00:00Z,2029-03-14T00:00:00Z,,"# Repo 1247
A demo project.",{'JavaScript': 4225},False,Q,Human health and social work,high,Synthetic classification.,dev_peru_179
1248,repo_1248,dev_peru_179/repo_1248,{'login': 'dev_peru_179'},A PHP project for industry F.,PHP,"['php', 'peru']",4,0,4,17,2019-06-09T00:00:00Z,2032-08-22T00:00:00Z,2031-01-19T00:00:00Z,,"# Repo 1248
A demo project.",{'PHP': 11577},False,L,Real estate activities,medium,Synthetic classification.,dev_peru_179
1249,repo_1249,dev_peru_179/repo_1249,{'login': 'dev_peru_179'},A R project for industry H.,R,"['r', 'peru']",25,3,25,0,2015-05-28T00:00:00Z,2032-06-25T00:00:00Z,2023-03-24T00:00:00Z,{'name': 'MIT'},"# Repo 1249
A demo project.",{'R': 35508},False,D,"Electricity, gas, steam supply",low,Synthetic classification.,dev_peru_179
1250,repo_1250,dev_peru_180/repo_1250,{'login': 'dev_peru_180'},A Rust project for industry F.,Rust,"['rust', 'peru']",16,3,16,9,2018-05-19T00:00:00Z,2023-04-10T00:00:00Z,2025-07-31T00:00:00Z,{'name': 'MIT'},"# Repo 1250
A demo project.",{'Rust': 46093},False,H,Transportation and storage,high,Synthetic classification.,dev_peru_180
1251,repo_1251,dev_peru_180/repo_1251,{'login': 'dev_peru_180'},A C++ project for industry M.,C++,"['c++', 'peru']",17,5,17,20,2019-06-30T00:00:00Z,2024-06-21T00:00:00Z,2032-03-05T00:00:00Z,{'name': 'MIT'},"# Repo 1251
A demo project.",{'C++': 18694},False,C,Manufacturing,high,Synthetic classification.,dev_peru_180
1252,repo_1252,dev_peru_180/repo_1252,{'login': 'dev_peru_180'},A JavaScript project for industry N.,JavaScript,"['javascript', 'peru']",0,0,0,0,2015-03-02T00:00:00Z,2031-04-30T00:00:00Z,2032-04-23T00:00:00Z,{'name': 'MIT'},"# Repo 1252
A demo project.",{'JavaScript': 10951},False,D,"Electricity, gas, steam supply",low,Synthetic classification.,dev_peru_180
1253,repo_1253,dev_peru_180/repo_1253,{'login': 'dev_peru_180'},A Go project for industry G.,Go,"['go', 'peru']",9,2,9,19,2024-08-20T00:00:00Z,2026-07-02T00:00:00Z,2031-10-20T00:00:00Z,,"# Repo 1253
A demo project.",{'Go': 34577},False,A,"Agriculture, forestry and fishing",medium,Synthetic classification.,dev_peru_180
1254,repo_1254,dev_peru_180/repo_1254,{'login': 'dev_peru_180'},A C++ project for industry D.,C++,"['c++', 'peru']",25,5,25,8,2025-11-14T00:00:00Z,2030-05-11T00:00:00Z,2029-06-18T00:00:00Z,,"# Repo 1254
A demo project.",{'C++': 20086},False,N,Administrative and support activities,high,Synthetic classification.,dev_peru_180
1255,repo_1255,dev_peru_180/repo_1255,{'login': 'dev_peru_180'},A Java project for industry R.,Java,"['java', 'peru']",20,7,20,8,2020-06-02T00:00:00Z,2026-03-10T00:00:00Z,2033-03-06T00:00:00Z,{'name': 'MIT'},"# Repo 1255
A demo project.",{'Java': 34200},False,H,Transportation and storage,medium,Synthetic classification.,dev_peru_180
1256,repo_1256,dev_peru_180/repo_1256,{'login': 'dev_peru_180'},A Python project for industry M.,Python,"['python', 'peru']",3,1,3,11,2023-07-22T00:00:00Z,2029-02-16T00:00:00Z,2031-01-05T00:00:00Z,,"# Repo 1256
A demo project.",{'Python': 15684},False,S,Other service activities,high,Synthetic classification.,dev_peru_180
1257,repo_1257,dev_peru_181/repo_1257,{'login': 'dev_peru_181'},A Rust project for industry L.,Rust,"['rust', 'peru']",1,0,1,15,2021-04-25T00:00:00Z,2024-03-22T00:00:00Z,2030-03-17T00:00:00Z,,"# Repo 1257
A demo project.",{'Rust': 10422},False,U,Extraterritorial organizations,high,Synthetic classification.,dev_peru_181
1258,repo_1258,dev_peru_181/repo_1258,{'login': 'dev_peru_181'},A JavaScript project for industry G.,JavaScript,"['javascript', 'peru']",7,1,7,15,2021-08-27T00:00:00Z,2025-10-20T00:00:00Z,2023-12-10T00:00:00Z,,"# Repo 1258
A demo project.",{'JavaScript': 41402},False,P,Education,low,Synthetic classification.,dev_peru_181
1259,repo_1259,dev_peru_181/repo_1259,{'login': 'dev_peru_181'},A C# project for industry H.,C#,"['c#', 'peru']",23,7,23,1,2023-08-10T00:00:00Z,2028-07-14T00:00:00Z,2025-10-29T00:00:00Z,,"# Repo 1259
A demo project.",{'C#': 49530},False,K,Financial and insurance activities,high,Synthetic classification.,dev_peru_181
1260,repo_1260,dev_peru_181/repo_1260,{'login': 'dev_peru_181'},A Python project for industry S.,Python,"['python', 'peru']",28,4,28,19,2019-07-24T00:00:00Z,2032-10-09T00:00:00Z,2023-01-23T00:00:00Z,,"# Repo 1260
A demo project.",{'Python': 14711},False,R,"Arts, entertainment and recreation",medium,Synthetic classification.,dev_peru_181
1261,repo_1261,dev_peru_181/repo_1261,{'login': 'dev_peru_181'},A Dart project for industry U.,Dart,"['dart', 'peru']",2,0,2,7,2018-08-11T00:00:00Z,2028-03-04T00:00:00Z,2030-12-13T00:00:00Z,,"# Repo 1261
A demo project.",{'Dart': 37359},False,C,Manufacturing,high,Synthetic classification.,dev_peru_181
1262,repo_1262,dev_peru_181/repo_1262,{'login': 'dev_peru_181'},A R project for industry M.,R,"['r', 'peru']",39,11,39,4,2023-06-28T00:00:00Z,2023-02-25T00:00:00Z,2024-10-25T00:00:00Z,{'name': 'MIT'},"# Repo 1262
A demo project.",{'R': 8961},False,F,Construction,high,Synthetic classification.,dev_peru_181
1263,repo_1263,dev_peru_181/repo_1263,{'login': 'dev_peru_181'},A Kotlin project for industry D.,Kotlin,"['kotlin', 'peru']",63,22,63,1,2024-12-06T00:00:00Z,2027-10-04T00:00:00Z,2028-07-21T00:00:00Z,,"# Repo 1263
A demo project.",{'Kotlin': 35379},False,P,Education,high,Synthetic classification.,dev_peru_181
1264,repo_1264,dev_peru_182/repo_1264,{'login': 'dev_peru_182'},A Swift project for industry M.,Swift,"['swift', 'peru']",32,7,32,0,2018-04-30T00:00:00Z,2024-04-26T00:00:00Z,2027-11-19T00:00:00Z,{'name': 'MIT'},"# Repo 1264
A demo project.",{'Swift': 48182},False,I,Accommodation and food services,low,Synthetic classification.,dev_peru_182
1265,repo_1265,dev_peru_182/repo_1265,{'login': 'dev_peru_182'},A PHP project for industry L.,PHP,"['php', 'peru']",0,0,0,18,2022-04-17T00:00:00Z,2024-11-10T00:00:00Z,2024-08-02T00:00:00Z,,"# Repo 1265
A demo project.",{'PHP': 45893},False,G,Wholesale and retail trade,low,Synthetic classification.,dev_peru_182
1266,repo_1266,dev_peru_182/repo_1266,{'login': 'dev_peru_182'},A C# project for industry T.,C#,"['c#', 'peru']",2,0,2,8,2020-04-17T00:00:00Z,2028-03-10T00:00:00Z,2025-05-12T00:00:00Z,{'name': 'MIT'},"# Repo 1266
A demo project.",{'C#': 49939},False,E,Water supply; sewerage,high,Synthetic classification.,dev_peru_182
1267,repo_1267,dev_peru_182/repo_1267,{'login': 'dev_peru_182'},A Dart project for industry P.,Dart,"['dart', 'peru']",30,9,30,0,2018-07-25T00:00:00Z,2027-09-02T00:00:00Z,2025-01-04T00:00:00Z,,"# Repo 1267
A demo project.",{'Dart': 5394},False,A,"Agriculture, forestry and fishing",medium,Synthetic classification.,dev_peru_182
1268,repo_1268,dev_peru_182/repo_1268,{'login': 'dev_peru_182'},A C# project for industry D.,C#,"['c#', 'peru']",20,2,20,17,2020-02-22T00:00:00Z,2026-09-17T00:00:00Z,2024-01-23T00:00:00Z,,"# Repo 1268
A demo project.",{'C#': 31716},False,T,Activities of households,high,Synthetic classification.,dev_peru_182
1269,repo_1269,dev_peru_182/repo_1269,{'login': 'dev_peru_182'},A JavaScript project for industry R.,JavaScript,"['javascript', 'peru']",77,13,77,7,2018-11-13T00:00:00Z,2030-01-19T00:00:00Z,2023-02-27T00:00:00Z,{'name': 'MIT'},"# Repo 1269
A demo project.",{'JavaScript': 18994},False,J,Information and communication,medium,Synthetic classification.,dev_peru_182
1270,repo_1270,dev_peru_182/repo_1270,{'login': 'dev_peru_182'},A Go project for industry L.,Go,"['go', 'peru']",3,0,3,19,2023-08-08T00:00:00Z,2027-07-10T00:00:00Z,2033-06-23T00:00:00Z,,"# Repo 1270
A demo project.",{'Go': 36456},False,U,Extraterritorial organizations,low,Synthetic classification.,dev_peru_182
1271,repo_1271,dev_peru_182/repo_1271,{'login': 'dev_peru_182'},A Java project for industry E.,Java,"['java', 'peru']",13,1,13,3,2023-03-12T00:00:00Z,2025-06-05T00:00:00Z,2026-02-20T00:00:00Z,,"# Repo 1271
A demo project.",{'Java': 37940},False,D,"Electricity, gas, steam supply",high,Synthetic classification.,dev_peru_182
1272,repo_1272,dev_peru_182/repo_1272,{'login': 'dev_peru_182'},A Rust project for industry U.,Rust,"['rust', 'peru']",24,5,24,12,2018-09-14T00:00:00Z,2029-06-15T00:00:00Z,2031-08-29T00:00:00Z,{'name': 'MIT'},"# Repo 1272
A demo project.",{'Rust': 40634},False,I,Accommodation and food services,low,Synthetic classification.,dev_peru_182
1273,repo_1273,dev_peru_182/repo_1273,{'login': 'dev_peru_182'},A Swift project for industry P.,Swift,"['swift', 'peru']",50,13,50,6,2016-11-19T00:00:00Z,2023-01-11T00:00:00Z,2031-10-14T00:00:00Z,,"# Repo 1273
A demo project.",{'Swift': 15184},False,C,Manufacturing,low,Synthetic classification.,dev_peru_182
1274,repo_1274,dev_peru_182/repo_1274,{'login': 'dev_peru_182'},A TypeScript project for industry P.,TypeScript,"['typescript', 'peru']",7,0,7,0,2018-08-17T00:00:00Z,2023-11-15T00:00:00Z,2033-01-17T00:00:00Z,{'name': 'MIT'},"# Repo 1274
A demo project.",{'TypeScript': 9976},False,Q,Human health and social work,medium,Synthetic classification.,dev_peru_182
1275,repo_1275,dev_peru_182/repo_1275,{'login': 'dev_peru_182'},A R project for industry K.,R,"['r', 'peru']",29,8,29,9,2020-08-11T00:00:00Z,2031-07-10T00:00:00Z,2024-04-25T00:00:00Z,,"# Repo 1275
A demo project.",{'R': 26771},False,M,"Professional, scientific activities",medium,Synthetic classification.,dev_peru_182
1276,repo_1276,dev_peru_183/repo_1276,{'login': 'dev_peru_183'},A Kotlin project for industry Q.,Kotlin,"['kotlin', 'peru']",28,4,28,10,2020-12-13T00:00:00Z,2023-11-17T00:00:00Z,2032-11-26T00:00:00Z,{'name': 'MIT'},"# Repo 1276
A demo project.",{'Kotlin': 15018},False,F,Construction,low,Synthetic classification.,dev_peru_183
1277,repo_1277,dev_peru_183/repo_1277,{'login': 'dev_peru_183'},A Swift project for industry E.,Swift,"['swift', 'peru']",12,1,12,13,2021-04-14T00:00:00Z,2027-12-14T00:00:00Z,2028-06-30T00:00:00Z,{'name': 'MIT'},"# Repo 1277
A demo project.",{'Swift': 17419},False,D,"Electricity, gas, steam supply",low,Synthetic classification.,dev_peru_183
1278,repo_1278,dev_peru_183/repo_1278,{'login': 'dev_peru_183'},A R project for industry F.,R,"['r', 'peru']",38,10,38,0,2024-09-17T00:00:00Z,2027-02-06T00:00:00Z,2032-08-04T00:00:00Z,,"# Repo 1278
A demo project.",{'R': 44911},False,L,Real estate activities,low,Synthetic classification.,dev_peru_183
1279,repo_1279,dev_peru_183/repo_1279,{'login': 'dev_peru_183'},A R project for industry R.,R,"['r', 'peru']",27,3,27,6,2019-04-16T00:00:00Z,2027-03-13T00:00:00Z,2025-01-03T00:00:00Z,{'name': 'MIT'},"# Repo 1279
A demo project.",{'R': 1699},False,G,Wholesale and retail trade,medium,Synthetic classification.,dev_peru_183
1280,repo_1280,dev_peru_183/repo_1280,{'login': 'dev_peru_183'},A PHP project for industry A.,PHP,"['php', 'peru']",23,5,23,18,2018-06-25T00:00:00Z,2026-09-07T00:00:00Z,2024-01-21T00:00:00Z,{'name': 'MIT'},"# Repo 1280
A demo project.",{'PHP': 17630},False,Q,Human health and social work,high,Synthetic classification.,dev_peru_183
1281,repo_1281,dev_peru_183/repo_1281,{'login': 'dev_peru_183'},A Go project for industry U.,Go,"['go', 'peru']",15,2,15,8,2022-03-13T00:00:00Z,2028-05-14T00:00:00Z,2027-06-20T00:00:00Z,,"# Repo 1281
A demo project.",{'Go': 46580},False,I,Accommodation and food services,medium,Synthetic classification.,dev_peru_183
1282,repo_1282,dev_peru_183/repo_1282,{'login': 'dev_peru_183'},A Ruby project for industry S.,Ruby,"['ruby', 'peru']",1,0,1,0,2024-09-05T00:00:00Z,2031-01-20T00:00:00Z,2033-05-27T00:00:00Z,,"# Repo 1282
A demo project.",{'Ruby': 40816},False,U,Extraterritorial organizations,medium,Synthetic classification.,dev_peru_183
